melody,note,pitch,ic,predicted_pitch,correct_pitch
hymn_025_b,33,70,1.9292465,70,True
hymn_025_b,34,72,2.8180377,70,False
hymn_025_b,35,72,2.8553107,70,False
hymn_025_b,36,74,3.7193139,70,False
hymn_025_b,37,74,2.742402,72,False
hymn_025_b,38,75,2.1352496,72,False
hymn_025_b,39,75,2.16756,74,False
hymn_025_b,40,70,4.4292297,74,False
hymn_025_b,41,70,2.2000673,68,False
hymn_025_b,42,68,1.9470078,68,True
hymn_025_b,43,67,1.0329518,67,True
hymn_025_b,44,65,2.4897854,70,False
hymn_025_b,45,65,2.8174717,67,False
hymn_025_b,46,63,3.1138484,65,False
hymn_025_b,47,63,0.26151112,63,True
hymn_039_b,1,66,4.248647,67,False
hymn_039_b,2,69,1.4277464,69,True
hymn_039_b,3,69,1.0667993,69,True
hymn_039_b,4,71,3.3650172,69,False
hymn_039_b,5,73,5.1806273,69,False
hymn_039_b,6,74,2.7183964,71,False
hymn_039_b,7,74,3.1426418,73,False
hymn_039_b,8,73,1.4684937,73,True
hymn_039_b,9,74,2.106517,71,False
hymn_039_b,10,76,2.962104,73,False
hymn_039_b,11,73,2.080253,78,False
hymn_039_b,12,71,1.4631644,71,True
hymn_039_b,13,71,2.7679214,69,False
hymn_039_b,14,69,0.92254454,69,True
hymn_039_b,15,69,1.3863574,69,True
hymn_039_b,16,66,2.50928,69,False
hymn_039_b,17,67,2.5953357,69,False
hymn_039_b,18,69,2.0646536,66,False
hymn_039_b,19,69,1.639263,69,True
hymn_039_b,20,64,5.3814487,69,False
hymn_039_b,21,66,1.7032954,66,True
hymn_039_b,22,67,2.5219421,64,False
hymn_039_b,23,67,3.3201597,66,False
hymn_039_b,24,66,1.1588275,66,True
hymn_039_b,25,67,2.685553,64,False
hymn_039_b,26,69,2.0672061,66,False
hymn_039_b,27,66,2.623818,67,False
hymn_039_b,28,64,1.573341,64,True
hymn_039_b,29,64,3.111844,66,False
hymn_039_b,30,62,2.9904354,66,False
hymn_039_b,31,62,0.36633822,62,True
hymn_047_b,1,69,2.3705895,65,False
hymn_047_b,2,72,1.7869934,72,True
hymn_047_b,3,72,1.4314475,72,True
hymn_047_b,4,70,2.452081,72,False
hymn_047_b,5,74,5.1257176,69,False
hymn_047_b,6,74,2.5006206,72,False
hymn_047_b,7,72,0.7737695,72,True
hymn_047_b,8,69,2.5121453,72,False
hymn_047_b,9,71,9.996982,67,False
hymn_047_b,10,72,0.9438533,72,True
hymn_047_b,11,72,1.8785563,72,True
hymn_047_b,12,74,2.9718134,72,False
hymn_047_b,13,74,2.2005854,72,False
hymn_047_b,14,72,0.9556184,72,True
hymn_047_b,15,72,1.7372175,72,True
hymn_047_b,16,72,1.8694129,70,False
hymn_047_b,17,70,1.9884422,72,False
hymn_047_b,18,69,0.75979084,69,True
hymn_047_b,19,72,2.8960178,67,False
hymn_047_b,20,70,1.7483554,70,True
hymn_047_b,21,69,0.8197368,69,True
hymn_047_b,22,67,1.5645894,67,True
hymn_047_b,23,65,2.0469637,69,False
hymn_047_b,24,67,1.9599632,67,True
hymn_047_b,25,69,1.3008095,69,True
hymn_047_b,26,70,2.0514758,70,True
hymn_047_b,27,69,0.8213977,69,True
hymn_047_b,28,67,1.1899487,67,True
hymn_047_b,29,67,2.5748248,65,False
hymn_047_b,30,65,2.7655656,69,False
hymn_047_b,31,65,0.3243048,65,True
hymn_054_b,1,67,4.1359396,71,False
hymn_054_b,2,62,4.0510397,67,False
hymn_054_b,3,62,1.6515282,67,False
hymn_054_b,4,62,1.3743201,62,True
hymn_054_b,5,67,1.9298879,62,False
hymn_054_b,6,67,1.9478087,67,True
hymn_054_b,7,66,2.7716186,67,False
hymn_054_b,8,67,1.5367396,67,True
hymn_054_b,9,71,2.1999319,69,False
hymn_054_b,10,64,9.325265,71,False
hymn_054_b,11,67,4.187539,62,False
hymn_054_b,12,72,6.9603567,69,False
hymn_054_b,13,71,1.0258261,71,True
hymn_054_b,14,71,2.1185005,69,False
hymn_054_b,15,69,1.5225145,69,True
hymn_054_b,16,67,1.5338688,67,True
hymn_054_b,17,72,5.8525834,67,False
hymn_054_b,18,72,2.3765,71,False
hymn_054_b,19,71,1.1692924,71,True
hymn_054_b,20,69,1.4974443,69,True
hymn_054_b,21,76,7.806135,67,False
hymn_054_b,22,76,2.1615448,74,False
hymn_054_b,23,74,0.7364918,74,True
hymn_054_b,24,74,2.1485667,72,False
hymn_054_b,25,72,1.5091597,72,True
hymn_054_b,26,71,0.95957917,71,True
hymn_054_b,27,67,2.7743652,71,False
hymn_054_b,28,67,2.5868652,69,False
hymn_054_b,29,66,2.5381591,69,False
hymn_054_b,30,67,2.4869814,66,False
hymn_054_b,31,67,0.23591161,67,True
hymn_073_b,1,67,2.1995387,63,False
hymn_073_b,2,70,1.889112,70,True
hymn_073_b,3,70,1.5891887,70,True
hymn_073_b,4,68,2.8420901,70,False
hymn_073_b,5,70,2.1533375,67,False
hymn_073_b,6,67,3.5680096,70,False
hymn_073_b,7,67,2.7265263,70,False
hymn_073_b,8,75,5.2715077,70,False
hymn_073_b,9,75,2.679405,72,False
hymn_073_b,10,74,2.5923574,72,False
hymn_073_b,11,74,2.5038013,72,False
hymn_073_b,12,72,1.4837744,72,True
hymn_073_b,13,72,3.5172122,70,False
hymn_073_b,14,70,0.64178556,70,True
hymn_073_b,15,70,2.106649,68,False
hymn_073_b,16,70,2.0738442,68,False
hymn_073_b,17,74,5.4256735,68,False
hymn_073_b,18,75,2.083423,72,False
hymn_073_b,19,70,4.0648556,74,False
hymn_073_b,20,72,2.9305053,70,False
hymn_073_b,21,70,0.8192502,70,True
hymn_073_b,22,67,3.1167393,68,False
hymn_073_b,23,67,2.4775486,70,False
hymn_073_b,24,70,1.4363649,70,True
hymn_073_b,25,70,2.349486,68,False
hymn_073_b,26,68,1.6756705,68,True
hymn_073_b,27,67,0.9250225,67,True
hymn_073_b,28,65,2.524865,70,False
hymn_073_b,29,65,3.0828555,67,False
hymn_073_b,30,63,2.6206167,65,False
hymn_073_b,31,63,0.21958728,63,True
hymn_081_b,1,74,2.8354173,71,False
hymn_081_b,2,69,5.1815686,71,False
hymn_081_b,3,71,2.1719396,67,False
hymn_081_b,4,67,4.4001565,69,False
hymn_081_b,5,64,4.193409,69,False
hymn_081_b,6,62,2.0629103,67,False
hymn_081_b,7,62,1.9958369,62,True
hymn_081_b,8,64,2.04199,62,False
hymn_081_b,9,67,1.9653226,62,False
hymn_081_b,10,69,2.0168273,64,False
hymn_081_b,11,71,1.8917688,67,False
hymn_081_b,12,69,1.024755,69,True
hymn_081_b,13,69,2.5333388,67,False
hymn_081_b,14,69,2.5931292,67,False
hymn_081_b,15,69,2.3265324,67,False
hymn_081_b,16,71,1.856322,67,False
hymn_081_b,17,74,2.7027612,69,False
hymn_081_b,18,69,3.207617,71,False
hymn_081_b,19,71,1.8328218,71,True
hymn_081_b,20,67,3.1736906,69,False
hymn_081_b,21,64,1.8228377,69,False
hymn_081_b,22,62,0.90538925,62,True
hymn_081_b,23,62,1.8451205,64,False
hymn_081_b,24,64,1.7724309,64,True
hymn_081_b,25,67,1.6840072,62,False
hymn_081_b,26,69,1.704957,64,False
hymn_081_b,27,71,1.8554327,67,False
hymn_081_b,28,69,0.92400634,69,True
hymn_081_b,29,69,2.3111286,67,False
hymn_081_b,30,67,1.8971227,67,True
hymn_081_b,31,67,2.672626,64,False
hymn_081_b,32,64,1.6353701,64,True
hymn_081_b,33,67,1.6799555,62,False
hymn_081_b,34,62,3.8713882,64,False
hymn_081_b,35,62,1.88861,64,False
hymn_081_b,36,67,2.5801764,62,False
hymn_081_b,37,69,1.6244055,69,True
hymn_081_b,38,71,1.8991401,67,False
hymn_081_b,39,71,2.736009,69,False
hymn_081_b,40,71,2.7078612,69,False
hymn_081_b,41,72,6.154402,69,False
hymn_081_b,42,71,0.8302586,71,True
hymn_081_b,43,67,3.1528633,69,False
hymn_081_b,44,66,3.9314353,69,False
hymn_081_b,45,66,4.918826,64,False
hymn_081_b,46,64,0.93357015,64,True
hymn_081_b,47,64,3.4535666,62,False
hymn_081_b,48,67,2.5516322,62,False
hymn_081_b,49,67,2.685411,69,False
hymn_081_b,50,69,1.8208777,69,True
hymn_081_b,51,69,2.0460465,67,False
hymn_081_b,52,71,1.9535899,71,True
hymn_081_b,53,71,3.068134,69,False
hymn_081_b,54,72,4.7545547,69,False
hymn_081_b,55,72,3.5350175,71,False
hymn_081_b,56,69,2.790655,71,False
hymn_081_b,57,74,4.168788,67,False
hymn_081_b,58,67,4.482213,72,False
hymn_081_b,59,72,6.730628,69,False
hymn_081_b,60,69,2.2798018,71,False
hymn_081_b,61,69,2.5801609,67,False
hymn_081_b,62,67,2.9208496,69,False
hymn_081_b,63,67,1.4073933,62,False
hymn_092_b,1,69,0.76431614,69,True
hymn_092_b,2,62,7.51965,69,False
hymn_092_b,3,64,2.4151974,62,False
hymn_092_b,4,65,2.8362842,62,False
hymn_092_b,5,67,1.5622404,67,True
hymn_092_b,6,69,0.8686022,69,True
hymn_092_b,7,69,1.0207852,69,True
hymn_092_b,8,69,0.89318967,69,True
hymn_092_b,9,69,0.8952472,69,True
hymn_092_b,10,72,3.7673514,69,False
hymn_092_b,11,72,3.1379704,69,False
hymn_092_b,12,71,4.6722193,69,False
hymn_092_b,13,71,4.421993,69,False
hymn_092_b,14,69,0.9058182,69,True
hymn_092_b,15,69,1.2431177,69,True
hymn_092_b,16,69,1.1528437,69,True
hymn_092_b,17,69,1.2126961,69,True
hymn_092_b,18,70,6.743603,69,False
hymn_092_b,19,70,3.6187792,69,False
hymn_092_b,20,67,2.826036,69,False
hymn_092_b,21,67,2.7686503,69,False
hymn_092_b,22,69,1.1485261,69,True
hymn_092_b,23,69,1.3713819,69,True
hymn_092_b,24,69,1.3831768,69,True
hymn_092_b,25,69,1.3395071,69,True
hymn_092_b,26,67,1.7125341,69,False
hymn_092_b,27,65,1.9065894,69,False
hymn_092_b,28,64,1.9276389,67,False
hymn_092_b,29,64,3.9400213,62,False
hymn_092_b,30,62,0.9770951,62,True
hymn_092_b,31,62,1.3654293,62,True
hymn_119_b,1,69,2.4216669,67,False
hymn_119_b,2,71,1.6548698,71,True
hymn_119_b,3,74,2.5337195,72,False
hymn_119_b,4,72,1.6273199,72,True
hymn_119_b,5,71,0.82941884,71,True
hymn_119_b,6,69,1.2536023,69,True
hymn_119_b,7,69,2.2718265,67,False
hymn_119_b,8,71,1.9846354,67,False
hymn_119_b,9,69,1.5772365,69,True
hymn_119_b,10,67,1.7735071,69,False
hymn_119_b,11,69,1.5070107,69,True
hymn_119_b,12,67,1.8043417,67,True
hymn_119_b,13,66,3.326467,69,False
hymn_119_b,14,67,1.2559965,67,True
hymn_119_b,15,67,2.378151,69,False
hymn_119_b,16,66,2.124806,69,False
hymn_119_b,17,67,1.3728131,67,True
hymn_119_b,18,69,1.5481291,69,True
hymn_119_b,19,69,1.8523052,69,True
hymn_119_b,20,67,2.4234383,69,False
hymn_119_b,21,66,1.890319,69,False
hymn_119_b,22,64,1.9490924,67,False
hymn_119_b,23,64,3.5022023,62,False
hymn_119_b,24,66,1.719643,62,False
hymn_119_b,25,67,1.6899087,67,True
hymn_119_b,26,69,1.7697356,69,True
hymn_119_b,27,71,2.2689402,69,False
hymn_119_b,28,72,3.3925805,69,False
hymn_119_b,29,71,0.94972104,71,True
hymn_119_b,30,69,1.2489249,69,True
hymn_119_b,31,69,1.796715,69,True
hymn_119_b,32,67,2.0730283,69,False
hymn_119_b,33,69,1.7371566,69,True
hymn_119_b,34,71,1.99591,69,False
hymn_119_b,35,74,2.9866335,69,False
hymn_119_b,36,72,1.8536494,72,True
hymn_119_b,37,71,0.9694329,71,True
hymn_119_b,38,69,1.204148,69,True
hymn_119_b,39,69,1.8871228,67,False
hymn_119_b,40,71,2.1581204,67,False
hymn_119_b,41,69,1.2904836,69,True
hymn_119_b,42,67,1.7951764,67,True
hymn_119_b,43,69,1.5562024,69,True
hymn_119_b,44,67,1.6433076,67,True
hymn_119_b,45,66,1.3270935,66,True
hymn_119_b,46,67,2.3291886,64,False
hymn_119_b,47,67,1.3623364,67,True
hymn_124a_b,1,65,2.7767208,63,False
hymn_124a_b,2,67,2.2087433,63,False
hymn_124a_b,3,65,2.1470861,68,False
hymn_124a_b,4,67,1.9530369,63,False
hymn_124a_b,5,68,2.5099893,65,False
hymn_124a_b,6,70,2.1070185,67,False
hymn_124a_b,7,67,3.462772,70,False
hymn_124a_b,8,72,4.0805693,68,False
hymn_124a_b,9,70,0.98639876,70,True
hymn_124a_b,10,68,1.7221522,68,True
hymn_124a_b,11,67,1.0831928,67,True
hymn_124a_b,12,65,1.908289,65,True
hymn_124a_b,13,65,2.5180538,63,False
hymn_124a_b,14,67,1.6495411,67,True
hymn_124a_b,15,67,2.468867,65,False
hymn_124a_b,16,70,2.8623037,65,False
hymn_124a_b,17,70,1.9885634,68,False
hymn_124a_b,18,70,1.8963943,70,True
hymn_124a_b,19,65,5.7545185,68,False
hymn_124a_b,20,67,1.7397443,67,True
hymn_124a_b,21,68,2.3740811,65,False
hymn_124a_b,22,67,0.90039873,67,True
hymn_124a_b,23,65,1.971214,65,True
hymn_124a_b,24,63,1.753025,63,True
hymn_124a_b,25,65,2.1677299,63,False
hymn_124a_b,26,67,1.6703227,67,True
hymn_124a_b,27,68,2.175411,68,True
hymn_124a_b,28,67,0.8824698,67,True
hymn_124a_b,29,65,1.1991928,65,True
hymn_124a_b,30,63,2.211218,65,False
hymn_124a_b,31,63,0.25832185,63,True
hymn_127_b,1,62,1.9052575,67,False
hymn_127_b,2,64,4.2184863,67,False
hymn_127_b,3,66,1.7857032,66,True
hymn_127_b,4,67,1.0441046,67,True
hymn_127_b,5,67,2.8158238,66,False
hymn_127_b,6,66,1.5202532,66,True
hymn_127_b,7,66,3.0620236,67,False
hymn_127_b,8,62,2.9485412,67,False
hymn_127_b,9,62,1.8304416,62,True
hymn_127_b,10,64,2.6875496,62,False
hymn_127_b,11,66,1.8023417,62,False
hymn_127_b,12,64,2.0695796,67,False
hymn_127_b,13,64,2.9136784,62,False
hymn_127_b,14,62,1.2882689,62,True
hymn_127_b,15,62,1.3955132,62,True
hymn_127_b,16,62,1.6180731,62,True
hymn_127_b,17,66,2.2637625,62,False
hymn_127_b,18,69,2.7967803,67,False
hymn_127_b,19,69,1.4512879,69,True
hymn_127_b,20,71,2.9323535,69,False
hymn_127_b,21,71,2.3062665,69,False
hymn_127_b,22,69,1.0798099,69,True
hymn_127_b,23,69,1.6239837,69,True
hymn_127_b,24,62,4.251194,69,False
hymn_127_b,25,66,2.539332,62,False
hymn_127_b,26,69,2.0962732,64,False
hymn_127_b,27,69,1.5878913,69,True
hymn_127_b,28,71,2.8365152,69,False
hymn_127_b,29,71,2.2178576,69,False
hymn_127_b,30,69,1.172453,69,True
hymn_127_b,31,69,1.6052437,69,True
hymn_127_b,32,62,4.0376487,69,False
hymn_127_b,33,62,1.6202992,62,True
hymn_127_b,34,64,2.9910314,62,False
hymn_127_b,35,66,1.3537048,66,True
hymn_127_b,36,67,2.6363375,64,False
hymn_127_b,37,67,2.7961788,66,False
hymn_127_b,38,66,1.3628123,66,True
hymn_127_b,39,66,2.7868814,64,False
hymn_127_b,40,62,2.9556842,64,False
hymn_127_b,41,64,2.8548436,62,False
hymn_127_b,42,66,1.3300052,66,True
hymn_127_b,43,64,1.8578439,64,True
hymn_127_b,44,62,1.5866554,66,False
hymn_127_b,45,61,5.5383053,64,False
hymn_127_b,46,62,2.3659945,64,False
hymn_127_b,47,62,0.491791,62,True
hymn_161_b,1,67,4.4577756,69,False
hymn_161_b,2,68,1.4614264,68,True
hymn_161_b,3,72,3.2090564,69,False
hymn_161_b,4,70,2.8585997,72,False
hymn_161_b,5,68,1.2246046,68,True
hymn_161_b,6,68,2.214155,67,False
hymn_161_b,7,67,2.0226405,67,True
hymn_161_b,8,65,2.567999,68,False
hymn_161_b,9,70,4.4433885,67,False
hymn_161_b,10,63,5.9129214,68,False
hymn_161_b,11,68,2.7069643,63,False
hymn_161_b,12,65,2.9728518,67,False
hymn_161_b,13,65,2.7277334,63,False
hymn_161_b,14,63,2.178476,67,False
hymn_161_b,15,63,1.5187918,63,True
hymn_161_b,16,63,1.6794745,63,True
hymn_161_b,17,68,2.8626142,63,False
hymn_161_b,18,68,1.7421961,68,True
hymn_161_b,19,67,2.2102418,68,False
hymn_161_b,20,70,2.82444,68,False
hymn_161_b,21,72,2.3493507,68,False
hymn_161_b,22,73,4.6364937,70,False
hymn_161_b,23,72,1.2991683,72,True
hymn_161_b,24,72,2.4896061,70,False
hymn_161_b,25,75,3.808412,70,False
hymn_161_b,26,75,2.7869864,73,False
hymn_161_b,27,73,1.394552,73,True
hymn_161_b,28,72,1.1571449,72,True
hymn_161_b,29,70,0.8195657,70,True
hymn_161_b,30,68,1.2276849,68,True
hymn_161_b,31,68,0.5871508,68,True
hymn_163_b,1,66,4.5469155,69,False
hymn_163_b,2,71,5.9158206,69,False
hymn_163_b,3,69,1.1290336,69,True
hymn_163_b,4,67,3.5765083,66,False
hymn_163_b,5,67,3.2336605,66,False
hymn_163_b,6,66,1.3678416,66,True
hymn_163_b,7,66,2.7551112,67,False
hymn_163_b,8,74,5.615413,69,False
hymn_163_b,9,73,3.6534169,71,False
hymn_163_b,10,74,1.8393649,71,False
hymn_163_b,11,69,3.0803478,73,False
hymn_163_b,12,67,2.9259894,69,False
hymn_163_b,13,66,1.3418539,66,True
hymn_163_b,14,64,2.4367328,69,False
hymn_163_b,15,64,3.1439335,62,False
hymn_163_b,16,69,2.742802,66,False
hymn_163_b,17,74,3.1340678,69,False
hymn_163_b,18,73,1.7410282,73,True
hymn_163_b,19,71,1.4233993,71,True
hymn_163_b,20,69,1.1296787,69,True
hymn_163_b,21,68,7.0360694,69,False
hymn_163_b,22,69,0.76635194,69,True
hymn_163_b,23,69,1.7818611,69,True
hymn_163_b,24,66,2.6434236,69,False
hymn_163_b,25,66,2.8349724,64,False
hymn_163_b,26,64,2.106706,64,True
hymn_163_b,27,64,3.2460234,66,False
hymn_163_b,28,62,3.6216047,66,False
hymn_163_b,29,62,0.7666169,62,True
hymn_190_b,1,67,1.1578008,67,True
hymn_190_b,2,67,1.0795909,67,True
hymn_190_b,3,67,1.0785364,67,True
hymn_190_b,4,69,2.6267512,67,False
hymn_190_b,5,71,1.6681908,71,True
hymn_190_b,6,72,2.5538294,71,False
hymn_190_b,7,71,1.7208587,71,True
hymn_190_b,8,71,2.5000725,69,False
hymn_190_b,9,71,2.2693956,69,False
hymn_190_b,10,69,1.324639,69,True
hymn_190_b,11,67,1.3208734,67,True
hymn_190_b,12,66,5.072514,67,False
hymn_190_b,13,64,2.5981567,67,False
hymn_190_b,14,62,1.6858652,62,True
hymn_190_b,15,62,2.2768521,67,False
hymn_190_b,16,67,1.1456801,67,True
hymn_190_b,17,67,1.7099361,69,False
hymn_190_b,18,67,1.5721,67,True
hymn_190_b,19,67,1.5411683,67,True
hymn_190_b,20,69,1.711993,67,False
hymn_190_b,21,71,2.1385674,67,False
hymn_190_b,22,72,2.8696067,69,False
hymn_190_b,23,71,1.3419174,71,True
hymn_190_b,24,71,2.1409616,69,False
hymn_190_b,25,71,2.2949135,69,False
hymn_190_b,26,69,1.3381776,69,True
hymn_190_b,27,67,1.5550264,67,True
hymn_190_b,28,66,3.6602938,67,False
hymn_190_b,29,64,2.1515086,67,False
hymn_190_b,30,62,1.4263564,62,True
hymn_190_b,31,62,1.8433819,67,False
hymn_190_b,32,66,4.570965,67,False
hymn_190_b,33,66,4.268349,67,False
hymn_190_b,34,71,6.199934,67,False
hymn_190_b,35,66,7.920699,69,False
hymn_190_b,36,66,3.4705186,67,False
hymn_190_b,37,67,1.3413212,67,True
hymn_190_b,38,69,1.8240706,67,False
hymn_190_b,39,67,1.9527277,69,False
hymn_190_b,40,72,5.2523546,69,False
hymn_190_b,41,72,2.5424643,71,False
hymn_190_b,42,71,1.0481149,71,True
hymn_190_b,43,69,1.6898726,69,True
hymn_190_b,44,67,1.542273,67,True
hymn_190_b,45,66,1.4997346,66,True
hymn_190_b,46,67,2.7878218,66,False
hymn_190_b,47,67,0.3883585,67,True
hymn_213_b,1,70,3.3937752,63,False
hymn_213_b,2,67,3.2127457,70,False
hymn_213_b,3,68,3.149751,70,False
hymn_213_b,4,70,1.8391181,67,False
hymn_213_b,5,72,2.3733287,70,False
hymn_213_b,6,70,1.0282003,70,True
hymn_213_b,7,70,2.0675743,68,False
hymn_213_b,8,75,3.4684434,68,False
hymn_213_b,9,72,1.8313912,72,True
hymn_213_b,10,74,4.07177,70,False
hymn_213_b,11,75,2.0114534,72,False
hymn_213_b,12,74,1.4685318,74,True
hymn_213_b,13,72,1.3751187,72,True
hymn_213_b,14,70,0.81917363,70,True
hymn_213_b,15,70,1.9029247,68,False
hymn_213_b,16,67,3.1777809,70,False
hymn_213_b,17,68,2.1044598,70,False
hymn_213_b,18,70,2.5152621,67,False
hymn_213_b,19,72,2.4679706,68,False
hymn_213_b,20,68,4.443768,70,False
hymn_213_b,21,67,1.0543902,67,True
hymn_213_b,22,65,2.3546798,70,False
hymn_213_b,23,65,3.1456444,63,False
hymn_213_b,24,70,2.9459743,67,False
hymn_213_b,25,65,6.238349,68,False
hymn_213_b,26,67,1.9380141,67,True
hymn_213_b,27,68,1.726442,68,True
hymn_213_b,28,67,1.0971466,67,True
hymn_213_b,29,65,1.2619466,65,True
hymn_213_b,30,63,2.389018,65,False
hymn_213_b,31,63,0.14413245,63,True
hymn_233_b,1,73,3.7380788,69,False
hymn_233_b,2,72,5.7669334,73,False
hymn_233_b,3,70,3.9918563,73,False
hymn_233_b,4,68,1.984211,68,True
hymn_233_b,5,70,2.3821263,68,False
hymn_233_b,6,63,6.440469,68,False
hymn_233_b,7,63,2.125785,68,False
hymn_233_b,8,65,3.9544847,68,False
hymn_233_b,9,67,2.9985938,68,False
hymn_233_b,10,68,1.2877884,68,True
hymn_233_b,11,65,3.793759,68,False
hymn_233_b,12,70,3.7662208,63,False
hymn_233_b,13,68,1.5765172,68,True
hymn_233_b,14,68,1.5308439,68,True
hymn_233_b,15,67,2.6283686,68,False
hymn_233_b,16,68,1.3495497,68,True
hymn_233_b,17,75,7.233287,68,False
hymn_233_b,18,73,1.0922991,73,True
hymn_233_b,19,72,1.3129097,72,True
hymn_233_b,20,70,1.4261351,70,True
hymn_233_b,21,68,1.3848301,68,True
hymn_233_b,22,68,1.4296347,68,True
hymn_233_b,23,67,2.7290032,68,False
hymn_233_b,24,68,1.3624978,68,True
hymn_233_b,25,63,7.105892,68,False
hymn_233_b,26,65,3.2312849,63,False
hymn_233_b,27,61,10.394028,68,False
hymn_233_b,28,68,3.7597177,63,False
hymn_233_b,29,68,1.5130528,68,True
hymn_233_b,30,68,1.8556112,68,True
hymn_233_b,31,68,0.08954767,68,True
hymn_267_b,1,68,9.468458,67,False
